step,track,model,dataset,MAE,RMSE,R2,Memory in Mb,Time in s
66,Regression,Linear Regression with l2 regularization,ChickWeights,10.755656716101159,16.483156797846284,-21.862958739409084,0.004153251647949219,0.009919
77,Regression,Linear Regression with l2 regularization,ChickWeights,10.454334080303978,15.644372833730271,-12.803711937026078,0.004153251647949219,0.012745000000000001
88,Regression,Linear Regression with l2 regularization,ChickWeights,9.893519322025275,14.807378680481822,-10.212022929829027,0.004153251647949219,0.015896
99,Regression,Linear Regression with l2 regularization,ChickWeights,9.219705201317108,14.044546137802199,-7.436202462041329,0.004153251647949219,0.019372
110,Regression,Linear Regression with l2 regularization,ChickWeights,8.828389618716818,13.455080798744472,-4.4070097733575375,0.004153251647949219,0.023173
121,Regression,Linear Regression with l2 regularization,ChickWeights,8.61456960864212,13.037583740326507,-2.9098467157738415,0.004153251647949219,0.027299
132,Regression,Linear Regression with l2 regularization,ChickWeights,8.52880743945525,12.690080989153241,-2.0274307958032884,0.004153251647949219,0.031782
143,Regression,Linear Regression with l2 regularization,ChickWeights,8.39143583855712,12.359614263508039,-1.3260696348061907,0.004153251647949219,0.036638
154,Regression,Linear Regression with l2 regularization,ChickWeights,8.12180315101294,12.009375103170282,-0.866389387173786,0.004153251647949219,0.041874999999999996
165,Regression,Linear Regression with l2 regularization,ChickWeights,8.136940986261356,11.920551719153746,-0.47822185831879493,0.004153251647949219,0.04749199999999999
176,Regression,Linear Regression with l2 regularization,ChickWeights,8.284290032332207,11.93362687305613,-0.19451089204457617,0.004153251647949219,0.05348299999999999
187,Regression,Linear Regression with l2 regularization,ChickWeights,8.390309464431912,11.903488345267945,0.026908395403585694,0.004153251647949219,0.05984699999999999
198,Regression,Linear Regression with l2 regularization,ChickWeights,8.350219958465262,11.791481226840993,0.2404518209934976,0.004153251647949219,0.06659
209,Regression,Linear Regression with l2 regularization,ChickWeights,8.499019855105985,11.958125495095471,0.3560283448388185,0.004153251647949219,0.073713
220,Regression,Linear Regression with l2 regularization,ChickWeights,8.90272187978296,12.527163169679886,0.3812690011074207,0.004153251647949219,0.081218
231,Regression,Linear Regression with l2 regularization,ChickWeights,9.171291167504231,12.73748746029564,0.45283948771259386,0.004153251647949219,0.08971
242,Regression,Linear Regression with l2 regularization,ChickWeights,9.37629466014084,13.047657656056804,0.538024139715424,0.004153251647949219,0.099295
253,Regression,Linear Regression with l2 regularization,ChickWeights,9.440817816219349,13.0964165059942,0.5957634168273553,0.004153251647949219,0.110134
264,Regression,Linear Regression with l2 regularization,ChickWeights,9.906487060964153,13.855497684527965,0.5866088718530376,0.004233360290527344,0.12224199999999999
275,Regression,Linear Regression with l2 regularization,ChickWeights,10.387009537918406,14.786939232799543,0.5856869069436603,0.004233360290527344,0.13552899999999998
286,Regression,Linear Regression with l2 regularization,ChickWeights,10.701469010841246,15.270898285463774,0.6172820078624095,0.004233360290527344,0.14989199999999997
297,Regression,Linear Regression with l2 regularization,ChickWeights,10.689852199892528,15.284847538688991,0.6674656839655615,0.004233360290527344,0.17720199999999997
308,Regression,Linear Regression with l2 regularization,ChickWeights,11.168487287417783,16.008183102465477,0.6751444757196481,0.004233360290527344,0.20585199999999998
319,Regression,Linear Regression with l2 regularization,ChickWeights,12.085867087734242,18.170753499240714,0.6201764868699093,0.004233360290527344,0.23488799999999999
330,Regression,Linear Regression with l2 regularization,ChickWeights,12.672501856506585,19.05837058612535,0.6424226539377311,0.004233360290527344,0.26428199999999996
341,Regression,Linear Regression with l2 regularization,ChickWeights,12.822446828447035,19.13937756684808,0.6770787925994421,0.004233360290527344,0.29402799999999996
352,Regression,Linear Regression with l2 regularization,ChickWeights,13.055746883990931,19.312136445778254,0.7011272480618885,0.004233360290527344,0.32412699999999994
363,Regression,Linear Regression with l2 regularization,ChickWeights,13.79008745873622,20.396105048894267,0.6762859401979866,0.004233360290527344,0.35457799999999995
374,Regression,Linear Regression with l2 regularization,ChickWeights,14.293199062265238,21.539399675842862,0.6681199603719434,0.004233360290527344,0.38537999999999994
385,Regression,Linear Regression with l2 regularization,ChickWeights,14.740320816630273,22.311026164960477,0.6849554171717112,0.004233360290527344,0.42616299999999996
396,Regression,Linear Regression with l2 regularization,ChickWeights,14.862968645899144,22.294096988116678,0.7067005430463744,0.004233360290527344,0.467315
407,Regression,Linear Regression with l2 regularization,ChickWeights,15.699705023283963,23.67314903355933,0.6925996644733732,0.004233360290527344,0.508826
418,Regression,Linear Regression with l2 regularization,ChickWeights,16.38213993729544,25.048095107979137,0.6769473375050636,0.004233360290527344,0.55069
429,Regression,Linear Regression with l2 regularization,ChickWeights,16.967894830794286,26.153201890569886,0.6870368010887093,0.004233360290527344,0.592905
440,Regression,Linear Regression with l2 regularization,ChickWeights,17.10728249235129,26.204092785638924,0.7080553660644732,0.004233360290527344,0.6354690000000001
451,Regression,Linear Regression with l2 regularization,ChickWeights,17.603016925007317,26.772391386711114,0.7082099437723521,0.004233360290527344,0.6783830000000001
462,Regression,Linear Regression with l2 regularization,ChickWeights,18.614531201761594,28.786744962703725,0.6831362914484524,0.004233360290527344,0.7216460000000001
473,Regression,Linear Regression with l2 regularization,ChickWeights,19.488293352005442,30.38515335394973,0.6882746780375071,0.004233360290527344,0.7652570000000001
484,Regression,Linear Regression with l2 regularization,ChickWeights,19.755002868307955,30.52390276571354,0.7026599444855313,0.004233360290527344,0.8092140000000001
495,Regression,Linear Regression with l2 regularization,ChickWeights,20.22217092676305,31.08727194033441,0.7098743070293987,0.004233360290527344,0.8535240000000001
506,Regression,Linear Regression with l2 regularization,ChickWeights,21.03670858216615,32.44431034253017,0.6931769059461363,0.004233360290527344,0.898204
517,Regression,Linear Regression with l2 regularization,ChickWeights,21.78200415465676,33.496021791915204,0.6913806254796178,0.004233360290527344,0.943264
528,Regression,Linear Regression with l2 regularization,ChickWeights,22.56258004106143,34.768391171729405,0.7010449079513538,0.004233360290527344,0.9886969999999999
539,Regression,Linear Regression with l2 regularization,ChickWeights,22.68725373887437,34.77075336357408,0.7133508993505916,0.004233360290527344,1.0345
550,Regression,Linear Regression with l2 regularization,ChickWeights,23.627725892037507,36.324416048782524,0.6968033114915981,0.004233360290527344,1.080674
561,Regression,Linear Regression with l2 regularization,ChickWeights,24.347376192466918,37.30920796407717,0.6941284720923248,0.004233360290527344,1.127216
572,Regression,Linear Regression with l2 regularization,ChickWeights,25.18573737545828,38.51358935872805,0.698506895988072,0.004233360290527344,1.174127
578,Regression,Linear Regression with l2 regularization,ChickWeights,25.27380465992389,38.58852748240754,0.7046942807227952,0.004233360290527344,1.2212839999999998
20,Regression,Linear Regression with l2 regularization,TrumpApproval,20.994354275814885,24.339467027537435,-1388.5575385664913,0.004836082458496094,0.002841
40,Regression,Linear Regression with l2 regularization,TrumpApproval,12.808927193108108,17.83271591943186,-126.84988353201342,0.004836082458496094,0.0066630000000000005
60,Regression,Linear Regression with l2 regularization,TrumpApproval,10.864002308096953,15.320672400398038,-126.22308256175273,0.004836082458496094,0.011298
80,Regression,Linear Regression with l2 regularization,TrumpApproval,8.882777304938948,13.38981065066765,-96.4771385394691,0.004836082458496094,0.01675
100,Regression,Linear Regression with l2 regularization,TrumpApproval,7.231639558854497,11.98203471414171,-47.97617801736401,0.004836082458496094,0.023066000000000003
120,Regression,Linear Regression with l2 regularization,TrumpApproval,6.334108393931037,10.98237795329033,-33.904913895880355,0.004836082458496094,0.030179000000000004
140,Regression,Linear Regression with l2 regularization,TrumpApproval,5.563493982833803,10.178707085968126,-29.98405233271513,0.004836082458496094,0.038033000000000004
160,Regression,Linear Regression with l2 regularization,TrumpApproval,5.002122045077101,9.533278572445496,-22.968717144675633,0.004836082458496094,0.04831800000000001
180,Regression,Linear Regression with l2 regularization,TrumpApproval,4.587842803317817,9.003737317880292,-17.777085610739057,0.004836082458496094,0.07294600000000001
200,Regression,Linear Regression with l2 regularization,TrumpApproval,4.458683971614509,8.652080760634158,-16.390543570087573,0.004836082458496094,0.09946700000000001
220,Regression,Linear Regression with l2 regularization,TrumpApproval,4.239995800771734,8.280452519944822,-16.182419642449048,0.004836082458496094,0.129303
240,Regression,Linear Regression with l2 regularization,TrumpApproval,3.943592784264584,7.932077353220182,-14.885669934585447,0.004836082458496094,0.159907
260,Regression,Linear Regression with l2 regularization,TrumpApproval,3.7846302486799286,7.646201644169009,-13.960159512708739,0.004996299743652344,0.191262
280,Regression,Linear Regression with l2 regularization,TrumpApproval,3.6468171672887713,7.389977926170562,-13.630953412847402,0.004996299743652344,0.22336299999999998
300,Regression,Linear Regression with l2 regularization,TrumpApproval,3.5261123680869226,7.1621871014808685,-12.51535851099468,0.004996299743652344,0.25877399999999995
320,Regression,Linear Regression with l2 regularization,TrumpApproval,3.5074300839639245,6.985469271455791,-12.493228210862723,0.004996299743652344,0.29652399999999995
340,Regression,Linear Regression with l2 regularization,TrumpApproval,3.434140699763514,6.814822943627961,-12.570888751300782,0.004996299743652344,0.33652199999999993
360,Regression,Linear Regression with l2 regularization,TrumpApproval,3.4272200155971797,6.678288393486038,-12.13957341395007,0.004996299743652344,0.3787709999999999
380,Regression,Linear Regression with l2 regularization,TrumpApproval,3.332029752839207,6.516115548498917,-11.941900403072644,0.004996299743652344,0.4232519999999999
400,Regression,Linear Regression with l2 regularization,TrumpApproval,3.217390968362987,6.356555790563252,-11.66392028459017,0.004996299743652344,0.4696459999999999
420,Regression,Linear Regression with l2 regularization,TrumpApproval,3.100825681509746,6.206562691759863,-11.472880484909139,0.004996299743652344,0.516851
440,Regression,Linear Regression with l2 regularization,TrumpApproval,3.0187726323631243,6.072312098448126,-10.723095644711893,0.004996299743652344,0.5652379999999999
460,Regression,Linear Regression with l2 regularization,TrumpApproval,2.947022825868371,5.94849802587685,-9.668265577306911,0.004996299743652344,0.6161209999999999
480,Regression,Linear Regression with l2 regularization,TrumpApproval,2.867282537241402,5.828292237410032,-9.005843404687633,0.004996299743652344,0.6743809999999999
500,Regression,Linear Regression with l2 regularization,TrumpApproval,2.8281006485905213,5.729646774374514,-8.467133754251039,0.004996299743652344,0.7334769999999999
520,Regression,Linear Regression with l2 regularization,TrumpApproval,2.759113137285707,5.623931694381955,-8.136932704030892,0.004996299743652344,0.79343
540,Regression,Linear Regression with l2 regularization,TrumpApproval,2.7113951403332286,5.52770300084093,-7.7945843187225226,0.004996299743652344,0.8541829999999999
560,Regression,Linear Regression with l2 regularization,TrumpApproval,2.646739535451309,5.4320905955210534,-7.695343452205655,0.004996299743652344,0.9420199999999999
580,Regression,Linear Regression with l2 regularization,TrumpApproval,2.5972398336076634,5.343168086286508,-7.621065103502998,0.004996299743652344,1.0306859999999998
600,Regression,Linear Regression with l2 regularization,TrumpApproval,2.533455116608919,5.255265792942869,-7.247487071141652,0.004996299743652344,1.1201999999999999
620,Regression,Linear Regression with l2 regularization,TrumpApproval,2.497138699914293,5.178243230235351,-6.88544757519055,0.004996299743652344,1.2104949999999999
640,Regression,Linear Regression with l2 regularization,TrumpApproval,2.4712145738198297,5.107804033669319,-6.528964961790648,0.004996299743652344,1.3015299999999999
660,Regression,Linear Regression with l2 regularization,TrumpApproval,2.429247896498525,5.0347117637840935,-6.262430681498119,0.004996299743652344,1.3932969999999998
680,Regression,Linear Regression with l2 regularization,TrumpApproval,2.3980901245026116,4.967521902410674,-6.18160824182094,0.004996299743652344,1.4857959999999997
